,freq_tr,freq_te,cnt_tr,cnt_te,abs_diff,rel_change
MYC,0.006450572488308337,0.014139827179890024,40,36,0.007689254691581686,1.192026708562451
MYCN,0.0077406869859700045,0.018853102906520033,48,48,0.011112415920550029,1.435585231736057
MYD88,0.002580228995323335,0.006677140612725845,16,17,0.004096911617402509,1.58780930871956
MYF6,0.011449766166747298,0.01610369206598586,71,41,0.00465392589923856,0.4064647112842016
MYH1,0.04321883567166586,0.05420267085624509,268,138,0.010983835184579231,0.25414463425214856
MYH10,0.02467343976777939,0.046347211311861744,153,118,0.021673771544082353,0.8784252114042789
MYH11,0.033381712626995644,0.06323644933228594,207,161,0.02985473670529029,0.894344069128044
MYH2,0.0477342364134817,0.06402199528672427,296,163,0.016287758873242568,0.34121754315194985
MYH3,0.02902757619738752,0.04556166535742341,180,116,0.016534089160035893,0.5695993715632365
MYH4,0.0477342364134817,0.04281225451688924,296,109,-0.004921981896592459,-0.10311219507016836
MYH7,0.03854217061764231,0.056559308719560095,239,144,0.018017138101917782,0.46746557895394214
MYH8,0.04176745686179648,0.04713275726630008,259,120,0.005365300404503594,0.12845647802442775
MYH9,0.030962747943880018,0.04006284367635507,192,102,0.009100095732475052,0.2939046543597802
MYL1,0.006289308176100629,0.030243519245875882,39,77,0.02395421106977525,3.8087195600942647
MYL11,0.0,0.0,0,0,0.0,
MYL12A,0.001451378809869376,0.001178318931657502,9,3,-0.00027305987821187386,-0.1881382560879811
MYL12B,0.0016126431220770843,0.0054988216810683424,10,14,0.0038861785589912583,2.4098193244304795
MYL2,0.0041928721174004195,0.007069913589945012,26,18,0.0028770414725445923,0.6861743912018853
MYL3,0.00306402193194646,0.007069913589945012,19,18,0.004005891657998552,1.3073965353288957
MYL4,0.002902757619738752,0.003142183817753339,18,8,0.00023942619801458698,0.08248232521602522
MYL6B,0.00306402193194646,0.005106048703849175,19,13,0.002042026771902715,0.6664530532930913
MYL7,0.0027414933075310434,0.007069913589945012,17,18,0.0043284202824139684,1.5788549512499424
MYL9,0.004031607805192711,0.00589159465828751,25,15,0.001859986853094799,0.46135113904163394
MYLK,0.030962747943880018,0.05420267085624509,192,138,0.023239922912365072,0.7505768853102908
MYO15A,0.04160619254958878,0.08208955223880597,258,209,0.040483359689217194,0.9730128427629295
MYO1C,0.008869537171423964,0.030243519245875882,55,77,0.021373982074451917,2.4098193244304786
MYO1E,0.012094823415578132,0.01610369206598586,75,41,0.0040088686504077264,0.33145326001571085
MYO9B,0.01983551040154814,0.05066771406127259,123,129,0.030832203659724448,1.5543942674304982
MYOF,0.022899532333494597,0.034956794972505895,142,89,0.012057262639011298,0.5265287720035849
MYOG,0.003709079180777294,0.009426551453260016,23,24,0.0057174722724827225,1.5414802418115376
MYOM1,0.02370585389453314,0.038884524744697564,147,99,0.015178670850164423,0.6402920948426503
MYOM2,0.031124012256087727,0.05420267085624509,193,138,0.023078658600157363,0.7415065387542789
MYOT,0.005482986615062087,0.012568735271013355,34,32,0.007085748655951268,1.292315512222171
MYOZ1,0.004999193678438961,0.00864100549882168,31,22,0.0036418118203827192,0.7284798418772014
NAA11,0.007095629737139171,0.012568735271013355,44,32,0.005473105533874184,0.7713347139898595
NAA38,0.0027414933075310434,0.007855459544383346,17,20,0.005113966236852303,1.8653943902777135
NAB2,0.009514594420254797,0.016889238020424194,59,43,0.007374643600169397,0.7750875417737362
NABP1,0.0027414933075310434,0.0027494108405341712,17,7,7.917533003127825e-06,0.0028880365971997437
NADSYN1,0.008547008547008548,0.022388059701492536,53,57,0.013841051154483988,1.6194029850746265
NAGK,0.00516045799064667,0.010997643362136685,32,28,0.005837185371490015,1.1311370777690495
NAMPT,0.0041928721174004195,0.01178318931657502,26,30,0.0075903171991746,1.8102906520031419
NANP,0.0017739074342847927,0.0054988216810683424,11,14,0.0037249142467835495,2.0998357494822537
NAP1L1,0.0035478148685695854,0.009033778476040848,22,23,0.0054859636074712625,1.5462936513604226
NAP1L2,0.011611030478955007,0.015318146111547526,72,39,0.0037071156325925187,0.31927533385703066
NAPA,0.004515400741815836,0.010604870384917517,28,27,0.0060894696431016805,1.34860004488834
NAPG,0.002257700370907918,0.007069913589945012,14,18,0.004812213219037093,2.131466726517787
NARF,0.006934365424931463,0.011390416339355853,43,29,0.00445605091442439,0.6426039934964103
NASP,0.008063215610385421,0.01728201099764336,50,44,0.00921879538725794,1.1433150039277298
NAT1,0.0027414933075310434,0.009033778476040848,17,23,0.006292285168509805,2.2952035488193707
NAV2,0.03160780519271085,0.05145326001571092,196,131,0.01984545482300007,0.627865639578691
NBL1,0.002257700370907918,0.001178318931657502,14,3,-0.0010793814392504161,-0.47808887891370216
NBN,0.00822447992259313,0.0204241948153967,51,52,0.012199714892803571,1.483341804907352
NCAM1,0.016126431220770843,0.03613511390416339,100,92,0.02000868268339255,1.2407384131971722
NCAN,0.02177068214804064,0.036920659858601726,135,94,0.015149977710561088,0.6958889761717726
NCAPD2,0.013546202225447508,0.031421838177533384,84,80,0.017875635952085876,1.319604982605768
NCAPH,0.008869537171423964,0.018067556952081697,55,46,0.009198019780657733,1.0370349210883383
NCAPH2,0.006934365424931463,0.01610369206598586,43,41,0.009169326641054396,1.322302197701821
NCBP1,0.0059667795516852125,0.018460329929300863,37,47,0.01249355037761565,2.093851510583639
NCBP2,0.0024189646831156266,0.00432050274941084,15,11,0.0019015380662952136,0.7860958366064413
NCF4,0.005644250927269795,0.014532600157109192,35,37,0.008888349229839398,1.5747615306924032
NCK1,0.004837929366231253,0.010997643362136685,30,28,0.006159713995905432,1.2732128829536526
NCK2,0.006934365424931463,0.016496465043205028,43,42,0.009562099618273565,1.378943714718939
NCL,0.009192065795839382,0.0192458758837392,57,49,0.010053810087899817,1.0937487079836274
NCOA3,0.02048056765037897,0.04124116260801257,127,105,0.020760594957633598,1.0136728293880783
NCOA4,0.007418158361554588,0.016496465043205028,46,42,0.00907830668165044,1.2237952115850952
NCOA6,0.028382518948556684,0.04281225451688924,176,109,0.014429735568332557,0.5084022173819898
NCOA7,0.011127237542331882,0.0192458758837392,69,49,0.008118638341407317,0.7296184978995184
NCOR2,0.029511369134010642,0.08955223880597014,183,228,0.0600408696719595,2.034499632982628
NCR1,0.010965973230124174,0.012961508248232521,68,33,0.001995535018108348,0.18197518598955684
NCS1,0.001128850185453959,0.009819324430479183,7,25,0.008690474245025224,7.6985186847716305
NCSTN,0.009998387356877922,0.016889238020424194,62,43,0.006890850663546272,0.6891962091072651
NDC80,0.007901951298177712,0.016889238020424194,49,43,0.008987286722246482,1.1373503054010294
NDP,0.002257700370907918,0.0019638648860958365,14,5,-0.00029383548481208164,-0.13014813152283702
NDRG1,0.006934365424931463,0.011390416339355853,43,29,0.00445605091442439,0.6426039934964103
NDRG2,0.005644250927269795,0.01178318931657502,35,30,0.006138938389305224,1.0876444843451913
NDST1,0.013223673601032092,0.02199528672427337,82,56,0.008771613123241278,0.6633264997221848
NDST2,0.009837123044670215,0.01610369206598586,61,41,0.006266569021315643,0.6370326967406279
NDST3,0.01628769553297855,0.030243519245875882,101,77,0.01395582371289733,0.8568323053829342
NDUFA1,0.0017739074342847927,0.003142183817753339,11,8,0.001368276383468546,0.7713347139898595
NDUFA2,0.001128850185453959,0.003534956794972506,7,9,0.0024061066095185466,2.131466726517787
NDUFA3,0.0009675858732462506,0.002356637863315004,6,6,0.0013890519900687536,1.435585231736057
NDUFA4,0.0012901144976616675,0.0019638648860958365,8,5,0.000673750388434169,0.5222407698350353
NDUFA5,0.0008063215610385422,0.00432050274941084,5,11,0.003514181188372298,4.358287509819324
NDUFA6,0.0024189646831156266,0.00432050274941084,15,11,0.0019015380662952136,0.7860958366064413
NDUFA7,0.001451378809869376,0.0054988216810683424,9,14,0.004047442871198966,2.788688138256088
NDUFA8,0.002257700370907918,0.0054988216810683424,14,14,0.0032411213101604243,1.4355852317360565
NDUFA9,0.004837929366231253,0.007069913589945012,30,18,0.0022319842237137587,0.4613511390416339
NDUFAB1,0.0008063215610385422,0.004713275726630008,5,12,0.003906954165591466,4.845404556166536
NDUFAF4,0.002257700370907918,0.006677140612725845,14,17,0.004419440241817927,1.9574963528223546
NDUFB1,0.0003225286244154169,0.001178318931657502,2,3,0.0008557903072420852,2.653377847604085
NDUFB2,0.0016126431220770843,0.003142183817753339,10,8,0.0015295406956762545,0.9484681853888454
NDUFB3,0.0016126431220770843,0.001178318931657502,10,3,-0.00043432419041958227,-0.269324430479183
NDUFB4,0.0012901144976616675,0.004713275726630008,8,12,0.003423161228968341,2.653377847604085
NDUFB5,0.003709079180777294,0.00589159465828751,23,15,0.0021825154775102157,0.5884251511322108
NDUFB6,0.0020964360587002098,0.003534956794972506,13,9,0.0014385207362722962,0.6861743912018853
NDUFB7,0.00306402193194646,0.004713275726630008,19,12,0.001649253794683548,0.5382643568859306
NDUFB8,0.001128850185453959,0.006284367635506678,7,16,0.005155517450052718,4.567051958253844
NDUFC1,0.0004837929366231253,0.0007855459544383347,3,2,0.0003017530178152094,0.6237234878240379
NDUFC2,0.001451378809869376,0.00039277297721916735,9,1,-0.0010586058326502086,-0.7293794186959937
NDUFS1,0.009030801483631673,0.01610369206598586,56,41,0.007072890582354186,0.783196330378184
NDUFS2,0.0043541364296081275,0.013747054202670856,27,35,0.009392917773062729,2.157240115213407
NDUFS3,0.002580228995323335,0.004713275726630008,16,12,0.002133046731306673,0.8266889238020425
NDUFS4,0.0020964360587002098,0.004713275726630008,13,12,0.0026168396679297984,1.2482325216025139
NDUFS6,0.0012901144976616675,0.003534956794972506,8,9,0.0022448422973108386,1.7400333857030639
NDUFS7,0.0027414933075310434,0.00864100549882168,17,22,0.005899512191290637,2.151933829305485
NDUFS8,0.0024189646831156266,0.00589159465828751,15,15,0.003472629975171883,1.4355852317360565
NDUFV1,0.005482986615062087,0.01335428122545169,34,34,0.007871294610389603,1.4355852317360567
NDUFV2,0.0027414933075310434,0.004713275726630008,17,12,0.0019717824190989648,0.7192366341666283
NDUFV3,0.0012901144976616675,0.009819324430479183,8,25,0.008529209932817515,6.611203849175176
NECTIN1,0.0,0.016889238020424194,0,43,0.016889238020424194,
NECTIN2,0.0,0.012961508248232521,0,33,0.012961508248232521,
NECTIN3,0.0,0.01767478397486253,0,45,0.01767478397486253,
NECTIN4,0.0,0.01335428122545169,0,34,0.01335428122545169,
NEDD4,0.012094823415578132,0.03338570306362922,75,85,0.02129087964805109,1.7603299293008643
NEDD4L,0.010804708917916465,0.0204241948153967,67,52,0.009619485897480236,0.890304955974253
NEDD9,0.011449766166747298,0.020031421838177535,71,51,0.008581655671430237,0.7495048847681535
NEFH,0.015481373971940009,0.04752553024351924,96,121,0.032044156271579236,2.069852219167321
NEGR1,0.010965973230124174,0.010997643362136685,68,28,3.16701320125113e-05,0.0028880365971997437
NEK2,0.0043541364296081275,0.013747054202670856,27,35,0.009392917773062729,2.157240115213407
NEK7,0.0041928721174004195,0.012568735271013355,26,32,0.008375863153612936,1.9976433621366851
NELFB,0.0059667795516852125,0.0192458758837392,37,49,0.013279096332053986,2.2255047663531555
NELFCD,0.00612804386389292,0.018067556952081697,38,46,0.011939513088188776,1.9483400173647
NELFE,0.005321722302854378,0.014532600157109192,33,37,0.009210877854254814,1.7308076840677
NET1,0.00612804386389292,0.014925373134328358,38,38,0.008797329270435437,1.4355852317360565
NEUROD1,0.01225608772778584,0.016496465043205028,76,42,0.004240377315419187,0.34598131227518925
NEUROG3,0.005482986615062087,0.012175962293794187,34,31,0.0066929756787321,1.220680652465228
NEXN,0.009353330108047089,0.027101335428122545,58,69,0.017748005320075456,1.8975065687894468
NF1,0.05079825834542816,0.05341712490180676,315,136,0.0026188665563786004,0.05155425878128159
NF2,0.008063215610385421,0.01728201099764336,50,44,0.00921879538725794,1.1433150039277298
NFASC,0.024350911143363973,0.05027494108405342,151,128,0.025924029940689448,1.0646020507431475
NFAT5,0.014997581035316884,0.036920659858601726,93,94,0.02192307882328484,1.4617743202493474
NFE2,0.006934365424931463,0.012961508248232521,43,33,0.0060271428233010585,0.8691700615648805
NFE2L1,0.009514594420254797,0.0204241948153967,59,52,0.010909600395141904,1.1466174923775414
NFE2L2,0.01741654571843251,0.019638648860958365,108,50,0.0022221031425258553,0.12758575543335954
NFIB,0.005805515239477504,0.016889238020424194,36,43,0.01108372278094669,1.9091712490180675
NFIL3,0.006450572488308337,0.014532600157109192,40,37,0.008082027668800854,1.2529163393558524
NFKB1,0.008869537171423964,0.01610369206598586,55,41,0.007234154894561895,0.8156180818396056
NFKB2,0.010965973230124174,0.02199528672427337,68,56,0.011029313494149196,1.0057760731943994
NFKBIA,0.003709079180777294,0.01021209740769835,23,26,0.006503018226921057,1.753270261962499
NFKBIB,0.004515400741815836,0.012175962293794187,28,31,0.007660561551978351,1.6965407922792055
NFKBIE,0.0043541364296081275,0.009033778476040848,27,23,0.004679642046432721,1.0747577899973817
NFKBIZ,0.01032091598129334,0.012568735271013355,64,32,0.002247819289720015,0.21779261586802834
NFS1,0.0035478148685695854,0.010997643362136685,22,28,0.007449828493567099,2.0998357494822537
NFX1,0.010643444605708756,0.02356637863315004,66,60,0.012922934027441282,1.214168392487324
NFYA,0.004031607805192711,0.00589159465828751,25,15,0.001859986853094799,0.46135113904163394
NFYB,0.0027414933075310434,0.0019638648860958365,17,5,-0.0007776284214352069,-0.28365140243057163
NFYC,0.004031607805192711,0.012175962293794187,25,31,0.008144354488601476,2.0201256873527105
NGB,0.002580228995323335,0.00432050274941084,16,11,0.0017402737540875052,0.6744648468185387
NGF,0.007418158361554588,0.01335428122545169,46,34,0.005936122863897102,0.8002151712831723
NGLY1,0.006934365424931463,0.014925373134328358,43,38,0.007991007709396895,1.1523776466504685
NHERF1,0.0,0.0,0,0,0.0,
NHERF4,0.0,0.0,0,0,0.0,
NHLH2,0.0016126431220770843,0.003142183817753339,10,8,0.0015295406956762545,0.9484681853888454
NHP2,0.002580228995323335,0.003927729772191673,16,10,0.001347500776868338,0.5222407698350353
NIBAN1,0.0,0.022388059701492536,0,57,0.022388059701492536,
NID2,0.021931946460248347,0.044383346425765906,136,113,0.02245139996551756,1.023684788133635
NIN,0.01967424608934043,0.0420267085624509,122,107,0.02235246247311047,1.1361280311127706
NINJ1,0.001451378809869376,0.004713275726630008,9,12,0.003261896916760632,2.2474469756480757
NIP7,0.0017739074342847927,0.003142183817753339,11,8,0.001368276383468546,0.7713347139898595
NIPBL,0.030962747943880018,0.054595443833464256,192,139,0.02363269588958424,0.7632622250589159
NKD1,0.009192065795839382,0.01728201099764336,57,44,0.00808994520180398,0.8801008806383591
NKIRAS1,0.002257700370907918,0.006677140612725845,14,17,0.004419440241817927,1.9574963528223546
NKX2-2,0.008063215610385421,0.014925373134328358,50,38,0.006862157523942937,0.851044776119403
NKX2-5,0.005321722302854378,0.014532600157109192,33,37,0.009210877854254814,1.7308076840677
NKX3-1,0.003709079180777294,0.010604870384917517,23,27,0.006895791204140223,1.8591652720379794
NKX6-1,0.003709079180777294,0.02749410840534171,23,70,0.02378502922456442,6.41265070528365
NLGN2,0.009998387356877922,0.08366064414768264,62,213,0.07366225679080471,7.367413779996452
NLGN3,0.014029995162070633,0.018853102906520033,87,48,0.0048231077444494,0.34377116233713484
NLRC5,0.026124818577648767,0.04870384917517675,162,124,0.022579030597527982,0.8642751156498211
NLRP3,0.03176906950491856,0.04399057344854674,197,112,0.012221503943628177,0.38469820281440775
NME1,0.0016126431220770843,0.001178318931657502,10,3,-0.00043432419041958227,-0.269324430479183
NME3,0.0006450572488308337,0.004713275726630008,4,12,0.0040682184777991745,6.30675569520817
NME4,0.0009675858732462506,0.009426551453260016,6,24,0.008458965580013765,8.742340926944227
NMI,0.004031607805192711,0.008248232521602514,25,21,0.004216624716409803,1.0458915946582876
NMT1,0.005644250927269795,0.01610369206598586,35,41,0.010459441138716063,1.8531141286050945
NMU,0.004515400741815836,0.007462686567164179,28,19,0.0029472858253483426,0.6527185501066097
NMUR1,0.006934365424931463,0.014925373134328358,43,38,0.007991007709396895,1.1523776466504685
NNMT,0.005482986615062087,0.011390416339355853,34,29,0.005907429724293766,1.0774109329513424
NNT,0.013062409288824383,0.02631578947368421,81,67,0.013253380184859826,1.0146198830409356
NOC4L,0.005805515239477504,0.015710919088766692,36,40,0.009905403849289188,1.7062058130400626
NOCT,0.0,0.00864100549882168,0,22,0.00864100549882168,
NOD1,0.01451378809869376,0.034956794972505895,90,89,0.020443006873812133,1.408523173605656
NOD2,0.018222867279471054,0.03652788688138256,113,93,0.018305019601911506,1.0045081995703826
